id,year,month,day,zipcode,latitude,longitude,sqft_lot,sqft_living,sqft_above,sqft_basement,floors,bedrooms,bathrooms,waterfront,view,condition,grade,year_built,year_renovated,sqft_lot_15nn,sqft_living_15nn,price
220,2014,5,6,98117,47.7001,-122.362,6687,720,720,0,1,2,1,0,1,3,6,1942,0,6687,840,329350
221,2014,5,6,98117,47.681,-122.361,4400,1030,1030,0,1,2,1,0,1,3,7,1924,0,4200,1400,469000
222,2014,5,6,98117,47.6797,-122.362,3000,1100,1100,0,1.5,2,2,0,1,3,7,1912,2005,4000,1390,450000
223,2014,5,6,98117,47.6992,-122.379,5000,2060,1030,1030,1,4,2,0,1,3,7,1949,2013,5000,1280,612500
224,2014,5,6,98117,47.6797,-122.385,4047,2690,2690,0,3,3,2.5,0,1,3,10,2014,0,5000,2040,979000
225,2014,5,6,98118,47.5549,-122.292,5520,1900,1280,620,1,3,1.75,0,1,3,7,1982,0,5196,1330,385000
226,2014,5,6,98122,47.6191,-122.301,929,1230,1020,210,2,2,2.25,0,1,3,8,2004,0,1370,1270,460000
227,2014,5,6,98125,47.7098,-122.291,7740,1350,860,490,1,3,1,0,1,4,6,1947,0,7740,1130,353000
228,2014,5,6,98133,47.7291,-122.339,8160,1310,1310,0,1,3,1.5,0,1,3,7,1950,0,7560,1090,365000
229,2014,5,6,98133,47.762,-122.355,6874,1050,1050,0,1,3,1,0,1,3,6,1954,0,8954,1500,250000
230,2014,5,6,98136,47.5452,-122.393,7000,2000,2000,0,2,3,2,0,1,3,7,1916,1986,7000,1840,561000
231,2014,5,6,98136,47.5232,-122.383,8103,3370,1970,1400,1,4,2.75,0,4,3,9,1970,2014,6360,2120,1135000
232,2014,5,6,98146,47.5071,-122.369,7054,1300,1300,0,1,4,2,0,1,3,7,1950,2013,7100,1560,312000
233,2014,5,6,98148,47.4476,-122.332,14374,1640,1140,500,1,3,2.25,0,1,4,7,1963,0,10500,2020,362000
234,2014,5,6,98155,47.7651,-122.277,11088,1970,1180,790,1,3,2.25,0,1,4,8,1967,0,10470,1970,465000
235,2014,5,6,98168,47.4739,-122.28,16344,780,780,0,1,2,1,0,1,1,5,1942,0,10387,1700,78000
236,2014,5,6,98177,47.7608,-122.361,9647,1410,1410,0,1,3,1.5,0,1,3,8,1961,0,9272,2090,367500
237,2014,5,6,98177,47.7741,-122.379,8330,3380,3380,0,2,4,3.5,0,1,3,8,2000,0,8330,2220,655500
238,2014,5,6,98198,47.395,-122.311,23400,2810,1710,1100,1,4,2.25,0,2,3,7,1958,0,14900,1860,407000
239,2014,5,6,98198,47.3672,-122.312,8151,1580,1100,480,1,3,1.75,0,2,4,7,1962,0,8151,1650,279900
240,2014,5,6,98199,47.651,-122.409,4082,3020,2080,940,2,3,3.5,0,1,3,9,1954,2004,5102,2060,910000
241,2014,5,6,98199,47.6424,-122.407,6906,3490,2280,1210,2,4,2.25,0,1,4,10,1928,0,6223,2540,1225000
242,2014,5,6,98199,47.6424,-122.386,6500,2130,1170,960,1,3,1.75,0,3,3,8,1954,0,5000,2020,575000
243,2014,5,7,98001,47.3303,-122.269,4271,1600,1600,0,2,3,2.5,0,1,3,7,2000,0,4746,1700,280000
244,2014,5,7,98001,47.3162,-122.272,21195,2656,2656,0,2,4,2.75,0,1,3,9,2014,0,16510,1860,495000
245,2014,5,7,98001,47.2777,-122.252,22000,910,910,0,1,2,1,0,1,3,6,1956,0,9891,1326,100000
246,2014,5,7,98003,47.3146,-122.323,11130,1380,1380,0,1,3,1.5,0,1,3,7,1960,0,9200,1380,209950
247,2014,5,7,98003,47.3358,-122.32,12381,1870,1870,0,1,3,1.75,0,1,4,8,1957,0,12667,1950,314500
248,2014,5,7,98004,47.6232,-122.21,13300,2310,1890,420,1,4,1.5,0,1,3,7,1950,0,12744,2840,1110000
249,2014,5,7,98005,47.6098,-122.169,10500,1680,1680,0,1,3,1.75,0,1,4,8,1959,0,10400,2250,675000
250,2014,5,7,98008,47.6069,-122.112,9147,1580,1210,370,1,3,1.75,0,2,4,7,1967,0,23564,2600,515000
251,2014,5,7,98010,47.3277,-122.001,10122,1250,1250,0,1,3,1.75,0,1,3,7,1994,0,10175,1980,253000
252,2014,5,7,98010,47.3783,-122.003,327135,2680,2680,0,2,3,2.5,0,1,3,8,1995,0,60080,2020,630000
253,2014,5,7,98014,47.7092,-121.892,149410,2720,2720,0,1.5,3,1.75,0,1,3,9,1988,0,149410,2560,535000
254,2014,5,7,98014,47.6804,-121.913,60392,4120,3180,940,2,3,3,0,3,3,9,1994,0,64033,2770,560000
255,2014,5,7,98023,47.3098,-122.381,8000,2190,2190,0,1,3,1.75,0,1,4,8,1967,0,8000,1980,313000
256,2014,5,7,98027,47.4801,-122.063,37565,1940,1940,0,1,3,2.5,0,1,4,8,1987,0,37565,2560,500000
257,2014,5,7,98027,47.5375,-122.073,2289,2280,1880,400,2,3,2.5,0,1,3,8,2006,0,2425,2280,535000
258,2014,5,7,98027,47.5654,-122.092,6500,2030,2030,0,2,3,2.5,0,1,3,8,1988,0,8485,2030,618080
259,2014,5,7,98027,47.5397,-122.054,13374,1860,1860,0,1,3,2,0,1,3,8,1985,0,9797,1960,560000
260,2014,5,7,98027,47.4824,-122,108900,2460,1860,600,1,3,2.5,0,1,4,9,1977,0,102366,2870,600000
261,2014,5,7,98028,47.7379,-122.224,9548,1830,1830,0,2,4,3,0,1,3,7,1991,0,9750,1740,415000
262,2014,5,7,98028,47.7683,-122.252,13000,2140,1320,820,1,4,2.75,0,1,3,7,1968,0,11000,2360,409500
263,2014,5,7,98030,47.3674,-122.182,7566,1410,1410,0,1,3,2,0,1,3,7,1985,0,7210,1570,239900
264,2014,5,7,98032,47.3877,-122.234,13100,1040,1040,0,1,2,1,0,1,5,6,1912,0,5080,910,160000
265,2014,5,7,98033,47.6874,-122.168,9360,1010,1010,0,1,3,1,0,1,3,6,1981,0,9360,1470,350000
266,2014,5,7,98033,47.699,-122.206,8076,4270,3400,870,2,5,4.5,0,1,3,11,2007,0,10631,4100,1532500
267,2014,5,7,98033,47.6979,-122.205,8391,3900,3900,0,2,4,3.5,0,1,3,10,2006,0,12268,3820,1040000
268,2014,5,7,98033,47.6503,-122.197,9549,2410,1780,630,1,4,2.75,0,1,4,7,1956,0,9549,2090,758000
269,2014,5,7,98033,47.7005,-122.174,13695,2510,1280,1230,1,4,2,0,1,4,7,1961,2001,12500,1220,581000
270,2014,5,7,98034,47.7166,-122.236,8165,1770,1770,0,2,3,2.25,0,1,3,7,1977,0,8165,1650,420000
271,2014,5,7,98034,47.7163,-122.212,6760,1540,1210,330,1,3,2.75,0,1,5,7,1980,0,7416,1540,503000
272,2014,5,7,98038,47.3534,-122.057,7000,1600,1600,0,2,3,2.5,0,1,4,8,1993,0,7000,1700,275000
273,2014,5,7,98038,47.3738,-122.042,13042,1830,1830,0,2,3,2.5,0,1,3,8,1990,0,6996,1940,375000
274,2014,5,7,98042,47.327,-122.094,108366,3240,3240,0,2,3,2.5,0,1,4,10,1991,0,108366,2090,651000
275,2014,5,7,98042,47.3586,-122.074,10762,1640,1130,510,1,3,1.75,0,1,3,7,1988,0,10259,1680,226500
276,2014,5,7,98042,47.3614,-122.119,10018,1720,1720,0,1,4,1.75,0,1,5,7,1960,0,10018,1220,248500
277,2014,5,7,98052,47.6534,-122.128,9055,1760,1760,0,2,3,2,0,1,4,7,1985,0,9383,2010,460000
278,2014,5,7,98053,47.634,-121.997,103382,4460,4460,0,2,4,4,0,1,3,11,2001,0,88519,3470,1150000
279,2014,5,7,98053,47.7094,-122.03,3900,1350,1350,0,1,2,2,0,1,3,8,2003,0,3900,1440,428000
280,2014,5,7,98053,47.6397,-121.953,17335,1640,840,800,1,2,1,0,1,3,7,1978,0,17850,2440,379500
281,2014,5,7,98055,47.4818,-122.231,9180,1920,1920,0,2,3,2.5,0,1,3,8,1988,0,7252,1930,230000
282,2014,5,7,98056,47.507,-122.181,3573,1600,1600,0,2,3,2.5,0,1,3,7,2013,0,11089,1500,305450
283,2014,5,7,98056,47.516,-122.203,5175,2270,2130,140,2,3,3,0,1,3,9,2002,0,5661,2850,640000
284,2014,5,7,98056,47.5304,-122.202,5663,2550,1720,830,1,2,2.25,0,1,3,10,2011,0,3828,2560,630000
285,2014,5,7,98058,47.425,-122.186,37904,2070,1420,650,1,3,1.75,0,1,4,7,1973,0,19110,2011,310000
286,2014,5,7,98058,47.4279,-122.161,12295,1630,1630,0,2,3,2.25,0,1,4,7,1985,0,9948,1730,339950
287,2014,5,7,98058,47.429,-122.154,10723,1840,1220,620,1,3,1.75,0,1,4,7,1974,0,9820,1590,310000
288,2014,5,7,98059,47.4812,-122.097,16986,1040,1040,0,1,3,1,0,1,4,7,1968,0,16986,1660,314950
289,2014,5,7,98072,47.7476,-122.086,11200,2180,2180,0,1,4,2.5,0,1,4,8,1968,0,11200,1790,480500
290,2014,5,7,98074,47.6193,-122.014,18804,3680,3680,0,2,4,4,0,1,3,10,1990,0,15954,3200,675000
291,2014,5,7,98077,47.715,-122.065,226076,4130,3170,960,2,5,3.75,0,1,3,9,1985,0,55321,4130,900000
292,2014,5,7,98103,47.6534,-122.356,1027,1150,1150,0,3,2,2.5,0,1,3,8,2008,0,1210,1360,425000
293,2014,5,7,98103,47.6572,-122.346,1570,1680,1680,0,3,3,3,0,1,3,8,2014,0,4800,1640,610950
294,2014,5,7,98103,47.6619,-122.352,681,820,820,0,3,2,1,0,1,3,8,2006,0,1156,820,339950
295,2014,5,7,98103,47.654,-122.346,2400,1550,1550,0,1.5,2,2,0,1,4,7,1900,0,1224,1180,526000
296,2014,5,7,98103,47.6623,-122.339,2723,820,820,0,1,2,1,0,1,3,7,1921,0,3850,1370,475000
297,2014,5,7,98103,47.6927,-122.338,6988,3830,2450,1380,2.5,9,4.5,0,1,3,7,1938,0,6291,1460,599999
298,2014,5,7,98105,47.6633,-122.324,4284,1340,1080,260,1,3,1,0,1,3,7,1910,0,4080,1960,530000
299,2014,5,7,98105,47.6718,-122.267,6000,990,990,0,1,3,1,0,1,3,6,1943,0,6000,1250,495000
300,2014,5,7,98107,47.6722,-122.381,1249,1170,1170,0,3,3,2.25,0,1,3,8,2014,0,1310,1350,519950
301,2014,5,7,98109,47.6307,-122.354,8856,6210,4760,1450,2.5,7,4.5,0,3,5,11,1910,0,5400,2940,3200000
302,2014,5,7,98112,47.6224,-122.304,3885,1010,1010,0,1.5,2,1,0,1,4,7,1906,1990,4200,1770,500000
303,2014,5,7,98112,47.627,-122.304,6480,3560,3560,0,2.5,6,2.5,0,1,4,11,1914,0,6480,2780,1500000
304,2014,5,7,98112,47.6316,-122.303,5940,1890,1470,420,1,4,2.25,0,2,3,9,1963,0,5940,2430,940000
305,2014,5,7,98115,47.6746,-122.312,4788,1960,1090,870,1,3,1.75,0,1,4,7,1920,0,3960,1960,599000
306,2014,5,7,98116,47.5866,-122.389,4316,2650,1520,1130,1.5,4,2.5,0,1,3,8,1905,2013,5625,1690,705000
307,2014,5,7,98116,47.5656,-122.4,6050,2600,1960,640,2,4,2.75,0,1,5,8,1949,0,6050,1990,749950
308,2014,5,7,98117,47.6781,-122.374,5000,1650,1650,0,1,4,2,0,1,3,7,1955,0,2276,1690,575000
309,2014,5,7,98118,47.5689,-122.284,6180,1500,1060,440,1,3,1.75,0,1,4,6,1947,0,6180,1740,440000
310,2014,5,7,98118,47.5298,-122.274,5003,2410,1410,1000,1,5,2.75,0,1,3,7,2008,0,5003,1590,365000
311,2014,5,7,98118,47.532,-122.285,8560,2420,1620,800,1,5,2.5,0,3,3,7,1978,0,7040,2210,352000
312,2014,5,7,98118,47.5516,-122.263,5080,2350,1780,570,1.5,3,2,0,1,3,8,1929,0,5080,1700,568000
313,2014,5,7,98119,47.6452,-122.373,5401,2520,1360,1160,1,3,2.75,0,1,4,7,1946,0,5036,1800,750000
314,2014,5,7,98125,47.7175,-122.284,1452,1606,1606,0,3,3,2.25,0,1,3,8,2009,0,1939,1516,417250
315,2014,5,7,98126,47.55,-122.379,6400,820,820,0,1,2,1,0,1,4,7,1944,0,6400,1490,361280
316,2014,5,7,98133,47.7563,-122.338,16164,3305,2245,1060,1.5,4,2.5,0,1,5,7,1922,1956,8883,1620,492000
317,2014,5,7,98133,47.7111,-122.331,1270,1260,1040,220,2,3,1.5,0,1,3,7,2005,0,1472,1260,245000
318,2014,5,7,98133,47.7575,-122.352,8307,1660,1660,0,1,3,2.25,0,1,4,8,1961,0,7800,2510,405000
319,2014,5,7,98136,47.5421,-122.388,4160,1610,1010,600,1,3,2,0,1,4,7,1917,0,4400,1040,485000
320,2014,5,7,98144,47.5874,-122.311,3001,760,760,0,1,2,1,0,1,3,6,1913,0,5000,1750,300000
321,2014,5,7,98144,47.588,-122.304,3500,1040,1040,0,1.5,2,1.5,0,1,4,6,1904,0,1213,1340,420000
322,2014,5,7,98144,47.5972,-122.292,7200,2540,1600,940,1.5,3,2,0,4,4,8,1905,0,5900,2040,775000
323,2014,5,7,98146,47.4877,-122.335,8632,2060,1030,1030,1,5,2.25,0,1,3,7,1962,0,11680,1010,255000
324,2014,5,7,98155,47.7501,-122.314,7200,1570,1570,0,1,3,2,0,1,4,7,1952,0,7434,1410,335000
325,2014,5,7,98155,47.7393,-122.289,7647,3700,3700,0,2,7,5.75,0,2,3,8,1948,1984,7479,2510,540000
326,2014,5,7,98155,47.7402,-122.317,5203,2430,2430,0,2,4,2.5,0,1,3,8,2003,0,7474,2260,510000
327,2014,5,7,98166,47.4718,-122.342,8423,1110,1110,0,1,3,1,0,1,3,7,1952,0,9083,1140,249000
328,2014,5,7,98166,47.4798,-122.343,7410,1400,1400,0,1,3,1,0,1,3,6,1944,0,7410,1070,246000
329,2014,5,7,98166,47.4653,-122.338,4373,1100,820,280,1,1,1,0,1,2,6,1947,0,7500,1100,250000
330,2014,5,7,98166,47.4692,-122.35,7112,1500,760,740,1,5,1.5,0,1,5,6,1920,0,7112,1200,265000
331,2014,5,7,98168,47.4835,-122.332,6600,1490,1490,0,1,4,1,0,1,3,7,1969,0,6600,1280,185000
332,2014,5,7,98178,47.492,-122.225,6000,3000,1500,1500,1,5,1.75,0,1,5,7,1958,0,7125,2230,380000
333,2014,5,7,98199,47.6498,-122.396,8556,2210,1210,1000,1,4,2,0,2,4,8,1954,0,7975,2190,794154
334,2014,5,7,98199,47.6356,-122.402,5500,2960,2440,520,2,3,3,0,3,3,10,1937,1990,5876,2960,1340000
335,2014,5,7,98199,47.6388,-122.397,6428,1760,980,780,1,3,2,0,1,4,7,1942,0,6004,1760,690000
336,2014,5,8,98001,47.2898,-122.251,16000,1390,1390,0,1,3,1,0,1,4,6,1960,0,10000,1420,230000
337,2014,5,8,98001,47.2796,-122.247,6236,2020,2020,0,2,4,2.5,0,1,3,7,2002,0,5076,1940,262000
338,2014,5,8,98003,47.2659,-122.31,7229,1920,1920,0,2,3,2.5,0,1,3,8,1993,0,8009,2310,295000
339,2014,5,8,98004,47.584,-122.195,9195,2480,1390,1090,1,4,1.75,0,1,3,7,1950,0,9195,2440,780000
340,2014,5,8,98004,47.6201,-122.209,12757,2430,1340,1090,1,3,1.75,0,3,4,8,1952,0,12450,2930,1500000
341,2014,5,8,98008,47.6398,-122.113,6760,1980,1980,0,1,3,1.75,0,1,4,8,1973,0,7280,2120,530000
342,2014,5,8,98008,47.6164,-122.104,33976,2920,1460,1460,1,4,3,0,4,5,8,1964,0,15210,2970,1051000
343,2014,5,8,98014,47.7076,-121.359,5000,980,980,0,2,2,1.5,0,1,3,7,1922,2003,5000,1040,134000
344,2014,5,8,98019,47.7336,-121.965,8354,2090,2090,0,2,3,2.75,0,1,3,8,2012,0,6348,2280,403000
345,2014,5,8,98023,47.3061,-122.349,7350,2460,2460,0,2,4,2.5,0,1,3,9,1989,0,8568,2390,347500
346,2014,5,8,98023,47.327,-122.361,8320,1730,1230,500,1,4,1.75,0,1,3,7,1977,0,9800,1840,258000
347,2014,5,8,98027,47.4633,-121.976,89298,2200,1100,1100,1,2,1.75,0,1,3,7,1973,0,89298,2590,295000
348,2014,5,8,98028,47.7734,-122.237,4729,2310,2310,0,2,3,2.5,0,1,3,8,2011,0,4711,2440,494000
349,2014,5,8,98029,47.5439,-121.996,5500,2660,2660,0,2,4,2.5,0,3,3,9,2003,0,5500,3620,753888
350,2014,5,8,98030,47.3491,-122.177,8547,1940,1460,480,1,3,2.5,0,1,3,7,1989,0,7803,1750,266000
351,2014,5,8,98030,47.3789,-122.229,13515,2250,2150,100,1,4,1.75,0,1,4,8,1940,0,12508,2150,350000
352,2014,5,8,98031,47.4183,-122.182,7399,1390,1390,0,1,3,1.75,0,1,4,7,1975,0,7800,1460,246000
353,2014,5,8,98032,47.383,-122.288,8800,2130,1100,1030,1,4,1.5,0,1,3,7,1962,0,8120,1480,260000
354,2014,5,8,98032,47.369,-122.287,5793,3206,3206,0,2,6,2.25,0,1,3,7,2012,0,5804,2527,375000
355,2014,5,8,98033,47.6953,-122.199,3354,1750,1750,0,2,3,2.5,0,1,4,7,1991,0,4286,1750,595000
356,2014,5,8,98034,47.7249,-122.178,8000,1960,1290,670,1,3,2.5,0,1,4,7,1977,0,8000,1960,402000
357,2014,5,8,98040,47.5562,-122.22,9601,3040,1970,1070,1,5,3,0,1,5,9,1968,0,12390,3180,830000
358,2014,5,8,98040,47.5368,-122.216,11470,3160,1780,1380,1,5,2.5,0,1,4,9,1971,0,11470,3260,980000
359,2014,5,8,98040,47.5263,-122.227,24166,3820,3310,510,2,4,3.25,0,2,4,11,1990,0,18786,2900,1250000
360,2014,5,8,98042,47.4156,-122.149,13860,1890,1890,0,1,3,1.75,0,1,5,7,1966,0,14536,1500,307000
361,2014,5,8,98042,47.3762,-122.158,20828,2440,2440,0,1.5,5,2.25,0,1,4,8,1975,0,14472,2670,489990
362,2014,5,8,98042,47.3531,-122.143,6509,1810,1810,0,2,4,2.5,0,1,3,7,1994,0,7417,1760,270000
363,2014,5,8,98042,47.3501,-122.14,6270,2320,2320,0,2,4,2.5,0,1,3,8,2004,0,6270,2150,325900
364,2014,5,8,98045,47.4575,-121.748,191228,1780,1780,0,2,3,2.25,0,3,3,8,1988,0,87120,2440,545000
365,2014,5,8,98052,47.6579,-122.125,9600,1840,1220,620,1,4,1.75,0,1,3,7,1967,0,9720,1770,538000
366,2014,5,8,98052,47.6981,-122.127,7700,1460,1460,0,1,3,1.75,0,1,3,7,1979,0,7280,1720,424500
367,2014,5,8,98052,47.6844,-122.111,9282,1310,1310,0,1,3,1.75,0,1,4,7,1976,0,8748,1310,437000
368,2014,5,8,98053,47.7195,-122.022,4950,1870,1870,0,1,2,2,0,1,3,8,2006,0,4800,1670,559950
369,2014,5,8,98053,47.6695,-122.05,41688,2250,2250,0,2,4,2.25,0,1,3,8,1980,0,37920,2350,569000
370,2014,5,8,98056,47.531,-122.204,3942,2920,2920,0,3,3,2.5,0,1,3,10,2008,0,3942,2920,868500
371,2014,5,8,98058,47.449,-122.155,10800,1240,1240,0,1,3,2,0,1,3,7,1967,2010,8840,1480,297950
372,2014,5,8,98059,47.4815,-122.152,9620,1590,1590,0,1,3,1.75,0,1,3,7,1988,0,9398,2980,349000
373,2014,5,8,98059,47.4749,-122.092,73151,2430,2430,0,1,3,2.25,0,1,3,8,1974,0,39250,2800,524000
374,2014,5,8,98065,47.5145,-121.853,435600,1550,1550,0,1.5,2,2,0,1,2,7,1972,0,217800,1600,330000
375,2014,5,8,98075,47.5836,-121.994,1842,3010,3010,0,2,3,2.75,0,1,3,9,2011,0,4200,2950,785000
376,2014,5,8,98075,47.5928,-122.004,4630,2550,2550,0,2,4,2.5,0,1,3,7,2005,0,5151,2550,537500
377,2014,5,8,98075,47.5981,-121.976,6465,3290,3290,0,2,4,2.5,0,1,3,9,2002,0,5929,3100,716500
378,2014,5,8,98077,47.7237,-122.076,65836,2280,2280,0,2,4,2.5,0,1,3,8,2004,0,97574,2300,535000
379,2014,5,8,98077,47.7479,-122.034,66646,3160,3160,0,2,2,3,0,1,3,7,1993,0,38790,3140,589900
380,2014,5,8,98077,47.7218,-122.079,43560,1510,1510,0,1,3,2,0,1,3,7,1954,0,67756,2060,450000
381,2014,5,8,98092,47.3043,-122.094,87625,2240,1480,760,1.5,3,1.5,0,1,2,7,1980,0,110206,1920,335000
382,2014,5,8,98103,47.6896,-122.331,4960,1060,1060,0,1,2,1,0,1,3,7,1926,0,4960,1420,515000
383,2014,5,8,98103,47.6801,-122.348,1060,1020,1020,0,3,2,1.5,0,1,3,8,2008,0,1415,1340,441750
384,2014,5,8,98103,47.651,-122.341,4620,1250,1150,100,1.5,3,1,0,1,4,7,1900,0,4400,1900,712000
385,2014,5,8,98103,47.6961,-122.341,1614,1540,1470,70,3,3,2.5,0,1,3,8,2008,0,1418,1540,413450
386,2014,5,8,98103,47.6558,-122.348,1197,1410,1410,0,3,3,1.75,0,1,3,8,2012,0,2512,1350,500000
387,2014,5,8,98103,47.6893,-122.348,6960,1910,1910,0,1.5,4,2,0,1,5,8,1941,0,3300,1360,835000
388,2014,5,8,98105,47.6636,-122.326,4080,2640,1840,800,2,3,3.25,0,1,3,9,1912,2000,4080,1990,930000
389,2014,5,8,98106,47.5267,-122.36,5040,720,720,0,1,2,1,0,1,3,6,1955,0,5120,1357,205000
390,2014,5,8,98108,47.5271,-122.316,6000,950,790,160,1,3,1.75,0,1,3,6,1939,0,6000,1360,230000
391,2014,5,8,98109,47.6421,-122.35,3200,2800,1910,890,1.5,5,3.25,0,1,5,10,1932,2002,3500,2450,1307000
392,2014,5,8,98112,47.6254,-122.292,1349,1360,1050,310,2,2,2.5,0,1,3,8,1997,0,4400,1430,553650
393,2014,5,8,98112,47.6263,-122.312,5760,3510,3510,0,2.5,6,3,0,1,4,10,1906,0,5760,3450,1750000
394,2014,5,8,98115,47.6871,-122.307,2850,2280,1540,740,1.5,4,2.75,0,1,4,7,1930,0,3800,1680,530000
395,2014,5,8,98115,47.6899,-122.321,4080,1670,1170,500,1,3,1,0,1,3,7,1967,0,4080,1560,533000
396,2014,5,8,98116,47.5848,-122.391,5750,1320,1320,0,1.5,3,1.75,0,1,5,7,1918,0,5750,1440,660000
397,2014,5,8,98116,47.5841,-122.383,4500,1690,1690,0,1.5,3,2.5,0,2,4,8,1928,0,7200,2140,719000
398,2014,5,8,98118,47.5351,-122.279,3008,1270,650,620,1,2,1,0,1,4,6,1923,0,1514,1270,235000
399,2014,5,8,98119,47.6319,-122.362,957,1110,930,180,2,2,1.5,0,1,3,8,2005,0,1104,1680,499000
400,2014,5,8,98119,47.6454,-122.373,6872,1540,820,720,1,2,1,0,1,4,7,1946,0,5538,1420,615000
401,2014,5,8,98119,47.6423,-122.361,3600,1230,1230,0,1.5,2,1.75,0,1,5,7,1925,0,4500,1210,636000
402,2014,5,8,98119,47.6381,-122.375,1179,980,980,0,2,2,1,0,1,3,8,2010,0,1600,1190,438000
403,2014,5,8,98122,47.6183,-122.298,1808,960,960,0,2,2,1.5,0,1,3,7,1993,0,1668,1290,358000
404,2014,5,8,98125,47.7327,-122.306,9920,1890,1230,660,1,3,1.75,0,1,3,7,1944,0,9086,1380,385000
405,2014,5,8,98144,47.5807,-122.291,5000,3410,2190,1220,2,4,1,0,1,5,8,1910,0,5000,2550,1039000
406,2014,5,8,98144,47.5842,-122.314,1277,860,860,0,2,2,1.25,0,1,3,7,2007,0,1265,1280,321950
407,2014,5,8,98148,47.4307,-122.334,7964,1260,1260,0,1,3,1.5,0,1,4,7,1955,0,8776,1510,245000
408,2014,5,8,98166,47.4444,-122.351,26036,2060,1160,900,1,4,1.75,0,1,4,8,1947,0,21891,2590,647500
409,2014,5,8,98166,47.4635,-122.362,15600,2820,1970,850,1.5,6,2.25,0,3,5,7,1940,0,7797,2520,543200
410,2014,5,8,98166,47.45,-122.377,16807,2015,2015,0,2,3,2.75,1,5,3,9,2007,0,12310,1780,988500
411,2014,5,8,98168,47.4799,-122.296,22334,520,520,0,1,2,1,0,1,2,5,1951,0,10570,1572,82500
412,2014,5,8,98168,47.4901,-122.303,8995,1490,1490,0,1,3,1,0,1,4,7,1954,0,9000,1490,207000
413,2014,5,8,98168,47.476,-122.292,9200,2100,1050,1050,1,4,1,0,1,3,7,1959,0,10033,1540,211000
414,2014,5,8,98177,47.7257,-122.361,8155,1020,1020,0,1,2,1,0,1,4,7,1948,0,8157,1430,405000
415,2014,5,8,98178,47.5035,-122.258,6120,2000,1100,900,1,4,1.75,0,1,3,7,1965,0,6120,1880,228000
416,2014,5,8,98178,47.4933,-122.275,3000,1190,1190,0,2,3,2.5,0,1,3,7,2002,0,3000,1190,229000
417,2014,5,9,98001,47.2734,-122.251,5883,2163,2163,0,2,4,3,0,1,3,7,2006,0,10143,1700,248000
418,2014,5,9,98001,47.353,-122.294,13300,2000,1200,800,1,4,2.5,0,1,4,7,1968,0,9810,1800,290000
419,2014,5,9,98001,47.2702,-122.29,14439,2190,1180,1010,1,4,2,0,1,4,7,1977,0,14439,2160,280000
420,2014,5,9,98004,47.6462,-122.191,20345,2830,1980,850,2,4,2.5,0,1,3,10,1979,0,13732,2830,782000
421,2014,5,9,98006,47.5719,-122.119,30736,1620,1620,0,1.5,3,1,0,1,4,7,1911,1977,28826,2440,428750
422,2014,5,9,98006,47.5627,-122.156,9450,3720,1960,1760,1,4,2.75,0,5,5,10,1962,0,8605,2900,1370000
423,2014,5,9,98007,47.5916,-122.148,14289,2330,2330,0,2,4,2.5,0,1,4,8,1978,0,12823,2210,542500
424,2014,5,9,98008,47.586,-122.12,7293,1400,1400,0,1,3,2,0,1,4,7,1963,0,7960,1600,511555
425,2014,5,9,98010,47.3422,-122.053,9948,1360,1360,0,1,3,1,0,1,3,6,1977,0,8475,1670,234950
426,2014,5,9,98010,47.3397,-121.918,48787,3060,3060,0,2,4,2.25,0,1,3,8,1992,0,48787,2090,415000
427,2014,5,9,98010,47.3458,-121.948,70800,1470,1470,0,1,4,1.5,0,1,3,7,1976,0,72337,1810,325000
428,2014,5,9,98014,47.6285,-121.899,159430,3540,3540,0,2,4,3.25,0,1,3,9,2007,0,392040,1940,800000
429,2014,5,9,98019,47.7731,-121.897,120661,1780,1780,0,1,3,1.75,0,1,4,6,1979,0,25000,1440,336900
430,2014,5,9,98022,47.2458,-122.002,188200,2200,2200,0,1,2,2.5,0,4,3,8,2007,0,84942,2700,705000
431,2014,5,9,98023,47.3053,-122.34,11951,2600,2600,0,2,4,2.5,0,1,3,10,1988,0,12093,2820,402500
432,2014,5,9,98023,47.3367,-122.335,9653,1930,1930,0,1,4,2.5,0,1,4,9,1968,0,10454,2100,465000
433,2014,5,9,98023,47.3092,-122.375,8075,1920,1510,410,1,3,2,0,1,4,7,1969,0,7826,1920,260000
434,2014,5,9,98024,47.5603,-121.894,48257,1390,1390,0,1,3,1.5,0,1,3,6,1922,2013,45302,1440,275000
435,2014,5,9,98027,47.5371,-121.982,130017,7270,6420,850,2,5,6.5,0,1,3,12,2010,0,44890,1800,2238890
436,2014,5,9,98027,47.4574,-122.024,57499,3480,2340,1140,1,5,3,0,1,4,8,1976,0,40946,2020,532000
437,2014,5,9,98027,47.5515,-122.08,10819,2790,2790,0,2,4,2.75,0,1,3,10,1996,0,12603,3080,765000
438,2014,5,9,98027,47.5348,-122.072,1606,1445,1300,145,2,3,2.25,0,1,3,7,2003,0,1286,1410,387000
439,2014,5,9,98028,47.7386,-122.235,6268,2840,2840,0,2,4,2.5,0,1,3,9,1998,0,6526,2790,580000
440,2014,5,9,98028,47.7678,-122.237,4500,2840,2840,0,2,4,2.5,0,1,3,8,2012,0,4939,2840,557000
441,2014,5,9,98029,47.5718,-121.999,6970,2030,2030,0,2,3,2.5,0,1,4,8,1991,0,6140,2000,525000
